#{"t_start": 1768366596.4201388, "env_id": "None"}
r,l,t
-253.299405,95,3935.04744
-275.269564,93,3937.447281
-186.807972,99,3941.420718
-277.183843,93,3943.810001
-442.241788,126,3947.009801
-204.823238,103,3949.645284
-258.270965,95,3952.090012
-382.091276,149,3955.86448
-313.438123,131,3959.185078
-390.162139,118,3962.195718
-339.447266,99,3964.743573
-216.57372,103,3967.38303
-223.291042,89,3969.672159
-219.957976,103,3972.320171
-443.573104,129,3975.578212
-246.169847,109,3978.382064
-246.959764,99,3980.929245
-319.747747,131,3984.249333
-395.704779,141,3987.82223
-333.542087,103,3990.469098
-212.815577,97,3994.336255
-241.180721,101,3996.935052
-334.807919,120,3999.960006
-217.004023,87,4002.191152
-213.186366,101,4004.757972
-266.866485,89,4007.040756
-223.671358,94,4009.428239
-186.356916,95,4011.877031
-260.313362,103,4014.538403
-261.548062,97,4017.038717
-252.308552,93,4019.43636
-272.598563,94,4021.856719
-397.24477,131,4025.195879
-181.228088,91,4027.533865
-335.551269,129,4030.804304
-424.027932,141,4034.390532
-172.805192,93,4036.78212
-228.929197,100,4039.350761
-333.618094,91,4041.699475
-190.657464,93,4044.079818
-276.45664,98,4048.021984
-304.048608,93,4050.434826
-245.002667,101,4053.051609
-262.411054,101,4055.657486
-223.895073,93,4058.065357
-218.767325,93,4060.453738
-208.972617,97,4062.981956
-354.372071,128,4066.239514
-269.601326,91,4068.59046
-181.244474,99,4071.132833
-186.554441,93,4073.531728
-245.941779,95,4075.964169
-182.991966,96,4078.418656
-223.918829,97,4080.901523
-208.261164,97,4083.379427
-238.025966,92,4085.73057
-374.784382,128,4088.976184
-211.843953,94,4091.380962
-236.407677,104,4094.028068
-260.700581,95,4096.462415
-220.693959,95,4098.889341
-424.138725,138,4103.778691
-232.773698,114,4106.656371
-425.393924,133,4109.9918
-372.15249,128,4113.206259
-243.24968,106,4115.896224
-250.486357,97,4118.357576
-229.274251,94,4120.742983
-256.107661,102,4123.336896
-221.839837,93,4125.69545
-329.902675,95,4128.13056
-296.154368,103,4130.749373
-224.861241,114,4133.65399
-338.975604,98,4136.151779
-239.29646,93,4138.53165
-186.145156,105,4141.195686
-275.344994,106,4143.889357
-190.906657,95,4146.297139
-359.436956,136,4149.724567
-223.979918,104,4152.369069
-240.339976,94,4156.195794
-240.218317,96,4158.634243
-287.36777,107,4161.349245
-345.064085,111,4164.158914
