#{"t_start": 1768318975.2690802, "env_id": "None"}
r,l,t
-28.098855,96,3798.285818
-29.224688,95,3800.76601
-28.665332,99,3803.365653
-23.13779,95,3805.825442
-26.498911,96,3808.326368
-39.922908,93,3810.736719
-31.633717,94,3813.182155
-30.867844,95,3815.636934
-33.16572,94,3818.071967
-43.783266,94,3820.498121
-41.663108,96,3822.994325
-37.153138,95,3825.448354
-35.777641,94,3827.880363
-39.386819,94,3830.305067
-35.185355,94,3832.738386
-25.682402,94,3835.170431
-24.816664,95,3837.627992
-39.049686,93,3840.035495
-32.928286,95,3842.492473
-44.507783,95,3844.978058
-25.421191,96,3847.459096
-28.558582,95,3849.922701
-25.840538,94,3853.753602
-27.923173,94,3856.167251
-33.156295,95,3858.608797
-28.40492,94,3861.021817
-43.948563,98,3863.54091
-32.708126,95,3865.976065
-43.477119,96,3868.449056
-23.202126,94,3870.863041
-39.74285,95,3873.308141
-32.029743,94,3875.720987
-28.672199,96,3878.184927
-34.34214,93,3880.571812
-27.604579,94,3882.985991
-30.675013,96,3885.452202
-26.529771,94,3887.888651
-38.912146,94,3890.435734
-31.066214,94,3892.98252
-30.298765,94,3895.527902
-26.43607,98,3898.187451
-27.431509,95,3900.755705
-29.654322,94,3903.302879
-32.990806,94,3905.847204
-27.505182,99,3909.967046
-26.66359,95,3912.562199
-45.730366,94,3915.132847
-41.54681,94,3917.6923
-24.791597,96,3920.30963
-28.710882,96,3922.924481
-35.210241,101,3925.675959
-39.758803,94,3928.238861
-31.689963,99,3930.934037
-32.447278,96,3933.558406
-36.192645,98,3936.233606
-25.656543,94,3938.801931
-39.49176,93,3941.338731
