#{"t_start": 1767852628.9260564, "env_id": "None"}
r,l,t
-33.344773,98,4558.404578
-47.627822,98,4563.45914
-37.107248,99,4568.56307
-36.162231,97,4573.567334
-31.856585,97,4578.571501
-39.922012,99,4583.676085
-55.081018,99,4588.780282
-42.826716,98,4593.834261
-36.67211,100,4598.989091
-56.469986,98,4604.042857
-56.946807,98,4609.097068
-49.311037,98,4614.151638
-42.432609,98,4619.205827
-49.816782,98,4624.25986
-54.25495,99,4629.365295
-31.238157,98,4634.418308
-56.391539,99,4639.52286
-34.723352,98,4644.576818
-38.679941,99,4649.681349
-61.299844,100,4654.835435
-34.80915,97,4659.83973
-58.362308,101,4665.043962
-32.375283,98,4670.098597
-55.698209,99,4675.202594
-40.460378,97,4680.206916
-41.345307,98,4685.26095
-38.627311,98,4690.315639
-45.47137,98,4695.369401
-52.34772,98,4700.423912
-36.99922,99,4705.527952
-34.194212,99,4710.632196
-287.662417,159,4718.739428
-60.215251,103,4724.043668
-55.058045,100,4729.197774
-56.607673,101,4734.402146
-60.476718,99,4739.506429
-55.127161,101,4744.710887
-42.207478,99,4749.81505
-41.620256,99,4754.919645
-67.906799,102,4760.173701
-41.870691,99,4765.278327
-59.359706,100,4770.432462
-54.633891,102,4775.687309
-57.039422,102,4780.924453
-52.989668,101,4786.128811
-49.795797,101,4791.3332
-33.514797,97,4796.33779
-45.305345,98,4801.391594
-48.842492,100,4806.546788
-50.960074,101,4811.75033
-44.799502,99,4816.854577
-43.238371,98,4821.908843
-53.02979,99,4827.013106
-52.33407,99,4832.117369
-46.418273,100,4837.271697
-41.61289,97,4842.275906
-52.616669,99,4847.380166
-44.695185,99,4852.48451
-46.956204,100,4857.6388
-48.255371,98,4862.69299
-42.345951,99,4867.797269
-46.115001,98,4872.851516
-46.8585,100,4878.005911
-38.069787,98,4883.060086
-48.75528,104,4888.414571
-50.091538,99,4893.519097
-37.118509,99,4898.623114
-39.458567,98,4903.677376
-44.095461,99,4908.78187
-36.853864,99,4913.886009
-42.768668,98,4918.940287
-41.487758,100,4924.094876
-46.778742,99,4929.199287
-36.112236,98,4934.253192
-38.210041,98,4939.307586
-49.239088,97,4944.31265
-41.350488,98,4949.365767
-36.329866,98,4954.420332
-36.856416,99,4959.524269
-41.85998,98,4964.578549
-41.203386,98,4969.633004
-39.810496,98,4974.687247
-40.955877,98,4979.741973
-39.653656,97,4984.745362
-37.879438,98,4989.799588
-37.820461,97,4994.787549
-35.837,98,4999.841373
-35.114822,98,5004.895572
-50.457127,98,5009.949807
-44.302833,97,5014.954011
-44.477175,98,5020.008231
-38.806683,98,5025.062499
-34.600605,98,5030.116699
-37.641852,97,5035.120902
-34.053315,97,5040.125126
-32.167413,99,5045.229465
-46.230345,97,5050.233616
-40.576486,98,5055.287797
-41.911455,98,5060.342927
-32.537823,98,5065.396335
-40.152407,98,5070.450522
-33.094913,98,5075.504799
-44.615725,97,5080.508941
-45.191353,97,5085.513155
-36.887202,97,5090.517417
-39.493368,98,5095.571652
-45.111903,97,5100.575831
-32.109792,98,5105.630007
-46.719254,98,5110.684243
-37.946522,99,5115.788547
-39.681553,98,5120.842847
-31.686873,98,5125.896977
-47.965406,98,5130.951993
-45.009361,98,5136.005526
-30.13627,97,5141.076401
-32.067882,98,5146.130632
-35.96748,99,5151.23498
-43.178476,97,5156.239141
-32.86806,99,5161.343402
-33.385067,98,5166.380937
-42.232303,98,5171.435233
-31.120273,98,5176.489413
-29.888181,98,5181.54363
-45.313467,97,5186.547932
-38.677541,97,5191.552041
-44.412621,97,5196.557112
-32.516822,97,5201.543735
-43.495031,99,5206.64801
-34.041987,97,5211.652249
-44.943209,97,5216.656428
-43.044475,97,5221.660633
-33.418991,98,5226.714878
-30.90162,98,5231.769373
-46.037133,97,5236.773323
-30.865603,98,5241.827508
-31.449272,99,5246.932167
-52.948462,99,5252.0361
-40.081387,98,5257.090334
-29.626748,98,5262.144579
-32.701211,99,5267.2492
-31.435011,97,5272.253119
-40.773018,97,5277.240611
-32.867574,98,5282.294844
-33.386168,97,5287.299031
-43.231757,98,5292.353249
-31.413915,97,5297.357471
-51.4807,99,5302.462208
-47.163335,113,5308.266644
-44.925252,98,5313.320881
-37.985919,99,5318.425288
-35.140199,97,5323.429314
-33.522728,98,5328.483499
-35.780769,98,5333.537771
-46.123349,97,5338.541966
-30.79887,98,5343.596201
-33.603146,98,5348.650528
-29.009999,97,5353.654596
-29.475747,97,5358.658806
-38.033412,97,5363.662984
-39.138198,98,5368.717284
-45.644355,98,5373.771676
-36.083684,98,5378.825732
-34.197715,97,5383.829928
-30.037599,98,5388.884147
-31.569609,97,5393.888332
-40.179989,97,5398.892565
-32.010208,97,5403.896742
-55.739699,105,5409.301306
-35.687497,98,5414.355527
-33.881499,98,5419.40976
-43.807542,97,5424.413916
-35.718822,97,5429.41814
-36.51415,97,5434.423093
-47.041291,98,5439.476559
-27.864621,97,5444.480854
-36.53757,98,5449.535062
-45.014105,99,5454.639567
-33.758955,98,5459.693507
-42.552783,98,5464.747839
-33.987034,98,5469.801993
-38.369103,98,5474.85621
-32.594772,100,5480.010651
-36.932516,96,5484.964704
-40.066567,98,5490.019193
-33.192247,97,5495.023467
-35.486382,97,5500.027465
-31.502897,97,5505.031768
-28.124593,97,5510.035772
-39.324146,97,5515.039938
-27.043285,98,5520.094192
-42.161337,98,5525.148407
-46.594579,97,5530.152902
-35.145671,97,5535.156842
-39.437031,97,5540.161005
-49.118261,98,5545.215457
