#{"t_start": 1768332712.6886976, "env_id": "None"}
r,l,t
-30.537727,94,3157.750259
-50.387922,105,3160.574618
-42.324288,107,3164.875925
-151.452616,95,3167.43784
-174.011683,142,3171.256232
-43.906182,105,3174.102169
-38.077437,103,3176.896366
-51.095606,108,3179.819349
-50.324579,100,3182.53175
-167.060232,135,3186.169815
-39.895729,108,3189.099481
-48.028175,104,3191.924067
-42.591597,103,3194.714586
-39.556103,95,3197.295788
-59.787698,115,3200.413446
-54.194769,109,3203.376377
-44.251576,100,3206.087009
-45.860412,102,3208.857728
-155.648104,125,3212.249808
-154.575091,109,3215.204677
-39.013246,104,3218.0264
-57.796204,98,3222.114313
-53.351057,108,3225.045685
-36.27071,98,3227.704908
-35.554992,97,3230.332643
-42.653215,97,3232.966637
-55.617014,109,3235.917839
-141.632435,92,3238.411363
-42.667838,101,3241.144696
-161.059888,128,3244.616443
-49.812487,103,3247.412071
-40.797734,109,3250.361778
-50.746183,115,3253.479625
-50.094096,110,3256.463221
-27.915595,97,3259.095882
-51.1977,103,3261.890552
-37.508897,102,3264.656394
-42.012331,111,3267.662102
-39.381777,99,3270.341421
-45.512605,104,3273.162113
-167.723546,159,3278.751681
-48.938333,107,3281.628375
-37.442869,101,3284.343849
-42.445276,102,3287.081089
-36.046121,99,3289.739102
-34.455295,105,3292.560888
-35.652526,100,3295.240605
-145.71459,89,3297.633027
-32.861459,97,3300.235084
-37.688008,100,3302.916739
-138.352082,92,3305.38242
-39.40601,96,3307.970821
-156.585302,121,3311.218465
-44.322115,96,3313.798839
-32.706965,95,3316.345498
-41.807941,102,3319.084168
-59.720142,108,3321.976076
-56.049223,108,3324.872476
-41.703132,99,3327.533906
-48.361746,100,3330.214929
-34.161087,105,3334.450319
-137.830704,94,3336.962018
-41.299216,103,3339.725219
-53.778149,105,3342.537108
-159.099735,122,3345.804873
-63.790445,103,3348.568482
-45.431987,98,3351.194089
-50.659258,123,3354.488513
-138.602268,97,3357.085613
-137.581395,91,3359.528704
-172.102469,132,3363.060392
-136.302409,89,3365.446341
-45.721707,96,3368.019077
-153.939703,100,3370.70101
-61.093746,105,3373.519382
-45.281913,97,3376.118737
-34.592179,97,3378.721156
-162.234177,102,3381.448473
-53.812452,114,3384.507405
-39.695785,106,3387.35067
-55.703879,98,3391.408957
-58.33103,102,3394.152553
-48.498323,105,3396.972375
-48.738229,107,3399.843108
-155.85419,106,3402.689372
-38.489098,103,3405.449102
-42.096403,97,3408.055457
-35.728586,97,3410.660258
-157.171181,109,3413.592681
-140.447719,106,3416.43417
-137.774772,106,3419.281751
-57.046139,106,3422.125183
-42.498635,100,3424.812429
-46.970355,105,3427.628901
-42.001623,108,3430.524499
-144.837254,109,3433.451922
-55.124795,112,3436.458604
-35.46014,105,3439.28038
-49.583465,103,3442.043349
-35.948577,101,3444.749315
-144.400439,118,3449.358218
-44.223656,94,3451.89559
-48.256109,100,3454.593784
-51.500936,117,3457.744582
-42.360523,112,3460.780695
-46.75959,108,3463.696855
-41.968321,101,3466.416741
-34.847755,102,3469.169562
-33.501871,103,3471.942758
-148.237434,108,3474.854086
-172.711193,162,3479.197313
-39.191571,98,3481.844779
-40.167929,101,3484.567625
-52.39803,106,3487.425555
-30.4149,96,3490.016185
-50.667133,102,3492.764017
-35.870064,98,3495.408822
-38.618261,101,3498.129903
-36.67748,100,3500.821628
-150.791692,99,3504.931065
-140.048553,104,3507.732884
-160.663474,114,3510.813035
-54.046515,114,3513.895224
-44.541944,98,3516.541793
-142.075206,106,3519.402749
-39.976359,95,3521.965564
-51.09332,105,3524.811981
-176.052261,125,3528.186822
-61.741403,127,3531.605707
-46.227462,117,3534.767083
-37.462956,99,3537.437499
-41.522266,94,3539.980413
-37.84823,94,3542.515466
-52.083891,98,3545.170836
-47.424678,100,3547.868835
-151.10915,103,3550.653652
-143.080596,111,3553.647285
-30.109734,99,3556.316306
-43.853761,102,3560.512472
-160.16192,145,3564.389149
-39.469188,94,3566.921118
-166.420944,146,3570.846974
-39.491619,93,3573.358234
-36.399074,98,3576.002538
-38.578955,96,3578.592401
-37.545872,98,3581.234061
-39.193869,103,3584.014109
-35.941519,96,3586.599941
-40.849956,100,3589.303133
-53.478345,101,3592.02891
-46.759086,94,3594.570038
-38.265967,96,3597.155351
-145.454405,113,3600.201919
-129.629981,89,3602.593373
-46.674981,97,3605.216131
-31.855645,100,3607.910697
-47.978068,111,3610.909687
-47.002496,104,3613.719145
-37.763788,100,3617.855592
-150.751369,107,3620.73906
-44.738079,97,3623.352978
-49.869821,101,3626.083287
-46.798012,98,3628.729062
-47.845044,103,3631.503936
-143.922808,90,3633.93254
-52.361269,130,3637.424614
-47.692961,106,3640.290413
-52.099715,104,3643.094905
-36.704475,100,3645.795382
-27.6941,94,3648.330847
-54.24591,99,3651.005612
-136.168596,89,3653.402878
-45.507647,101,3656.13863
-50.017679,115,3659.24798
-147.129142,93,3661.753417
-139.562387,90,3664.183239
-44.163858,99,3666.855641
-42.479497,96,3669.448046
-141.423569,91,3671.901826
-52.465077,123,3676.618656
-34.634668,98,3679.239555
-37.994656,102,3681.964389
-44.069216,93,3684.454352
-31.518646,101,3687.149057
-36.927694,101,3689.850757
-72.871592,128,3693.260726
-155.077948,121,3696.496681
-32.330911,99,3699.153974
-48.173748,99,3701.809162
-51.695439,99,3704.461718
-48.81399,107,3707.328243
-47.654438,97,3709.924529
-54.537892,103,3712.617456
-159.331368,100,3715.170717
-55.699855,104,3717.842384
-36.457227,99,3720.398919
-38.178874,102,3723.011095
-33.544807,99,3725.549441
-33.998137,99,3729.548145
-50.378609,98,3732.175666
-44.274425,96,3734.752979
-40.016633,94,3737.159617
