#{"t_start": 1767814088.150325, "env_id": "None"}
r,l,t
-158.919847,93,6699.43266
-140.973723,93,6704.2371
-161.15184,93,6709.040757
-177.399669,92,6713.795119
-159.400851,92,6718.548717
-140.16544,94,6723.402867
-170.945952,95,6728.307034
-167.559926,94,6733.160998
-139.702169,92,6737.914965
-145.619269,94,6742.769074
-148.282492,95,6747.67334
-138.894563,93,6752.477771
-161.193788,95,6757.381357
-156.264741,94,6762.235358
-148.474208,94,6767.089505
-159.151446,93,6771.893559
-153.423534,93,6776.697529
-150.949814,94,6781.551605
-159.250149,97,6786.555774
-150.421897,97,6791.560001
-140.659968,94,6796.414066
-174.25707,97,6801.418206
-151.451401,93,6806.222157
-165.485217,93,6811.026288
-142.375592,93,6815.83032
-171.813592,93,6820.634335
-144.935403,94,6825.488382
-159.13484,92,6830.242361
-144.116371,93,6835.046388
-160.525808,93,6839.850514
-162.081011,94,6844.704443
-148.393594,93,6849.508643
-172.509029,94,6854.362508
-179.784325,94,6859.216673
-155.220682,94,6864.070825
-138.521667,93,6868.874908
-145.459205,93,6873.679148
-150.283891,93,6878.483008
-154.44096,93,6883.28717
-171.609927,94,6888.141146
-179.346386,93,6892.94505
-164.706849,95,6897.849497
-174.598948,94,6902.703187
-167.59503,93,6907.507251
-153.201811,93,6912.311772
-161.010037,94,6917.165391
-161.654218,95,6922.069533
-172.387564,95,6926.973814
-155.073976,95,6931.877563
-160.13006,94,6936.732008
-152.943179,94,6941.585976
-169.267767,92,6946.339832
-147.826019,94,6951.193757
-175.383906,97,6956.197975
-158.366773,93,6961.001984
-154.615673,93,6965.806016
-157.992172,96,6970.760757
-158.608149,94,6975.614301
-165.414348,92,6980.368222
-149.519263,94,6985.222353
-166.906978,94,6990.076351
-156.400135,94,6994.930508
-161.302718,94,6999.784527
-159.053643,95,7004.688691
-153.078735,96,7009.642866
-143.043084,93,7014.447338
-162.603036,96,7019.401062
-159.986502,93,7024.204972
-151.691528,93,7029.009035
-147.678865,93,7033.813051
-158.765392,97,7038.81732
-166.973006,92,7043.571223
-154.230341,94,7048.425421
-156.650084,92,7053.179283
-157.26631,95,7058.067669
-156.891219,93,7062.871841
-173.085121,92,7067.62471
-173.409497,92,7072.378729
-152.960272,94,7077.23275
-170.645557,96,7082.187145
-170.194788,95,7087.091297
-169.816934,96,7092.04527
-173.117623,92,7096.799155
-153.630864,92,7101.553162
-179.18619,98,7106.607376
-163.002147,94,7111.461458
-168.250085,92,7116.215456
-171.043142,93,7121.019502
-168.355046,95,7125.92358
-170.326659,96,7130.877822
-172.946458,95,7135.781948
-162.956631,95,7140.685972
-159.375583,93,7145.490003
-162.341086,93,7150.2941
-170.719373,100,7155.448327
-162.232015,96,7160.402494
-175.417041,103,7165.707047
-156.601949,95,7170.611036
-168.14992,99,7175.715322
-166.985239,92,7180.469303
-158.860887,94,7185.323375
-150.462102,94,7190.177434
-173.425684,94,7195.032602
-156.228478,95,7199.919312
-163.007572,96,7204.873111
-149.795036,94,7209.727166
-153.393701,95,7214.631267
-146.993762,94,7219.485379
-155.925108,96,7224.43952
-154.570443,98,7229.493761
-147.683885,96,7234.447906
-166.557543,96,7239.402052
-151.326884,94,7244.2561
-138.15532,94,7249.110265
-148.560248,96,7254.064658
-175.219111,93,7258.868368
-171.305842,96,7263.822521
-164.204918,96,7268.776717
